,accounts,ch,chamber,id,name,party,screen_name,state,type
618,"{'office': [{'id': 41417564, 'id_str': '41417564', 'screen_name': 'RepSmucker'}], 'campaign': [{'id': 4212470319, 'id_str': '4212470319', 'screen_name': 'ElectSmucker'}], 'index': 348}",no,house,"{'bioguide': 'S001199', 'govtrack': 412722}",Lloyd Smucker,R,RepSmucker,PA,member
619,"{'office': [{'id': 41417564, 'id_str': '41417564', 'screen_name': 'RepSmucker'}], 'campaign': [{'id': 4212470319, 'id_str': '4212470319', 'screen_name': 'ElectSmucker'}], 'index': 348}",yes,house,"{'bioguide': 'S001199', 'govtrack': 412722}",Lloyd Smucker,R,ElectSmucker,PA,member
620,"{'office': [{'id': 239871673, 'id_str': '239871673', 'screen_name': 'RepLouBarletta'}], 'campaign': [{'id': 93965901, 'id_str': '93965901', 'screen_name': 'loubarletta'}], 'index': 349}",no,house,"{'bioguide': 'B001269', 'govtrack': 412469}",Lou Barletta,R,RepLouBarletta,PA,member
621,"{'office': [{'id': 239871673, 'id_str': '239871673', 'screen_name': 'RepLouBarletta'}], 'campaign': [{'id': 93965901, 'id_str': '93965901', 'screen_name': 'loubarletta'}], 'index': 349}",yes,house,"{'bioguide': 'B001269', 'govtrack': 412469}",Lou Barletta,R,loubarletta,PA,member
622,"{'office': [{'id': 776664410, 'id_str': '776664410', 'screen_name': 'RepCartwright'}], 'campaign': [{'id': 472315803, 'id_str': '472315803', 'screen_name': 'CartwrightPA'}], 'index': 350}",no,house,"{'bioguide': 'C001090', 'govtrack': 412571}",Matt Cartwright,D,RepCartwright,PA,member
623,"{'office': [{'id': 776664410, 'id_str': '776664410', 'screen_name': 'RepCartwright'}], 'campaign': [{'id': 472315803, 'id_str': '472315803', 'screen_name': 'CartwrightPA'}], 'index': 350}",yes,house,"{'bioguide': 'C001090', 'govtrack': 412571}",Matt Cartwright,D,CartwrightPA,PA,member
624,"{'office': [{'id': 39249305, 'id_str': '39249305', 'screen_name': 'USRepMikeDoyle'}], 'index': 351}",no,house,"{'bioguide': 'D000482', 'govtrack': 400114}",Michael F. Doyle,D,USRepMikeDoyle,PA,member
625,"{'office': [{'id': 935368364, 'id_str': '935368364', 'screen_name': 'MikeKellyPA'}], 'campaign': [{'id': 113763245, 'id_str': '113763245', 'screen_name': 'MikeKellyforPA3'}], 'index': 352}",no,house,"{'bioguide': 'K000376', 'govtrack': 412465}",Mike Kelly,R,MikeKellyPA,PA,member
626,"{'office': [{'id': 935368364, 'id_str': '935368364', 'screen_name': 'MikeKellyPA'}], 'campaign': [{'id': 113763245, 'id_str': '113763245', 'screen_name': 'MikeKellyforPA3'}], 'index': 352}",yes,house,"{'bioguide': 'K000376', 'govtrack': 412465}",Mike Kelly,R,MikeKellyforPA3,PA,member
627,"{'office': [{'id': 248850174, 'id_str': '248850174', 'screen_name': 'RepMeehan'}], 'campaign': [{'id': 103868633, 'id_str': '103868633', 'screen_name': 'PatMeehanPA'}], 'index': 353}",no,house,"{'bioguide': 'M001181', 'govtrack': 412466}",Pat Meehan,R,RepMeehan,PA,member
628,"{'office': [{'id': 248850174, 'id_str': '248850174', 'screen_name': 'RepMeehan'}], 'campaign': [{'id': 103868633, 'id_str': '103868633', 'screen_name': 'PatMeehanPA'}], 'index': 353}",yes,house,"{'bioguide': 'M001181', 'govtrack': 412466}",Pat Meehan,R,PatMeehanPA,PA,member
629,"{'office': [{'id': 2953922782, 'id_str': '2953922782', 'screen_name': 'RepRyanCostello'}], 'campaign': [{'id': 2279592954, 'id_str': '2279592954', 'screen_name': 'RyanACostello'}], 'index': 354}",no,house,"{'bioguide': 'C001106', 'govtrack': 412651}",Ryan Costello,R,RepRyanCostello,PA,member
630,"{'office': [{'id': 2953922782, 'id_str': '2953922782', 'screen_name': 'RepRyanCostello'}], 'campaign': [{'id': 2279592954, 'id_str': '2279592954', 'screen_name': 'RyanACostello'}], 'index': 354}",yes,house,"{'bioguide': 'C001106', 'govtrack': 412651}",Ryan Costello,R,RyanACostello,PA,member
631,"{'office': [{'id': 18773159, 'id_str': '18773159', 'screen_name': 'RepScottPerry'}], 'index': 355}",no,house,"{'bioguide': 'P000605', 'govtrack': 412569}",Scott Perry,R,RepScottPerry,PA,member
632,"{'office': [{'id': 117777832, 'id_str': '117777832', 'screen_name': 'RepTimMurphy'}], 'campaign': [{'id': 130929441, 'id_str': '130929441', 'screen_name': 'TimMurphyPA'}], 'index': 356}",no,house,"{'bioguide': 'M001151', 'govtrack': 400285}",Tim Murphy,R,RepTimMurphy,PA,member
633,"{'office': [{'id': 117777832, 'id_str': '117777832', 'screen_name': 'RepTimMurphy'}], 'campaign': [{'id': 130929441, 'id_str': '130929441', 'screen_name': 'TimMurphyPA'}], 'index': 356}",yes,house,"{'bioguide': 'M001151', 'govtrack': 400285}",Tim Murphy,R,TimMurphyPA,PA,member
634,"{'office': [{'id': 240363117, 'id_str': '240363117', 'screen_name': 'RepTomMarino'}], 'campaign': [{'id': 116604329, 'id_str': '116604329', 'screen_name': 'Marino4Congress'}], 'index': 357}",no,house,"{'bioguide': 'M001179', 'govtrack': 412468}",Tom Marino,R,RepTomMarino,PA,member
635,"{'office': [{'id': 240363117, 'id_str': '240363117', 'screen_name': 'RepTomMarino'}], 'campaign': [{'id': 116604329, 'id_str': '116604329', 'screen_name': 'Marino4Congress'}], 'index': 357}",yes,house,"{'bioguide': 'M001179', 'govtrack': 412468}",Tom Marino,R,Marino4Congress,PA,member
636,"{'office': [{'id': 819744763020775400, 'id_str': '819744763020775425', 'screen_name': 'RepJenniffer'}], 'index': 358}",no,house,"{'bioguide': 'G000582', 'govtrack': 412723}",Jenniffer González,R,RepJenniffer,PR,member
637,"{'office': [{'id': 462143773, 'id_str': '462143773', 'screen_name': 'RepCicilline'}], 'campaign': [{'id': 23593446, 'id_str': '23593446', 'screen_name': 'davidcicilline'}], 'index': 359}",no,house,"{'bioguide': 'C001084', 'govtrack': 412470}",David Cicilline,D,RepCicilline,RI,member
638,"{'office': [{'id': 462143773, 'id_str': '462143773', 'screen_name': 'RepCicilline'}], 'campaign': [{'id': 23593446, 'id_str': '23593446', 'screen_name': 'davidcicilline'}], 'index': 359}",yes,house,"{'bioguide': 'C001084', 'govtrack': 412470}",David Cicilline,D,davidcicilline,RI,member
639,"{'office': [{'id': 18909919, 'id_str': '18909919', 'screen_name': 'JimLangevin'}], 'campaign': [{'id': 155654527, 'id_str': '155654527', 'screen_name': 'LangevinForRI'}], 'index': 360}",no,house,"{'bioguide': 'L000559', 'govtrack': 400230}",Jim Langevin,D,JimLangevin,RI,member
640,"{'office': [{'id': 18909919, 'id_str': '18909919', 'screen_name': 'JimLangevin'}], 'campaign': [{'id': 155654527, 'id_str': '155654527', 'screen_name': 'LangevinForRI'}], 'index': 360}",yes,house,"{'bioguide': 'L000559', 'govtrack': 400230}",Jim Langevin,D,LangevinForRI,RI,member
641,"{'office': [{'id': 240393970, 'id_str': '240393970', 'screen_name': 'RepJeffDuncan'}], 'campaign': [{'id': 21048033, 'id_str': '21048033', 'screen_name': 'Duncan4Congress'}], 'index': 361}",no,house,"{'bioguide': 'D000615', 'govtrack': 412472}",Jeff Duncan,R,RepJeffDuncan,SC,member
642,"{'office': [{'id': 240393970, 'id_str': '240393970', 'screen_name': 'RepJeffDuncan'}], 'campaign': [{'id': 21048033, 'id_str': '21048033', 'screen_name': 'Duncan4Congress'}], 'index': 361}",yes,house,"{'bioguide': 'D000615', 'govtrack': 412472}",Jeff Duncan,R,Duncan4Congress,SC,member
643,"{'office': [{'id': 188019606, 'id_str': '188019606', 'screen_name': 'Clyburn'}], 'campaign': [{'id': 2389877058, 'id_str': '2389877058', 'screen_name': 'ClyburnSC06'}], 'index': 362}",no,house,"{'bioguide': 'C000537', 'govtrack': 400075}",Jim Clyburn,D,Clyburn,SC,member
644,"{'office': [{'id': 188019606, 'id_str': '188019606', 'screen_name': 'Clyburn'}], 'campaign': [{'id': 2389877058, 'id_str': '2389877058', 'screen_name': 'ClyburnSC06'}], 'index': 362}",yes,house,"{'bioguide': 'C000537', 'govtrack': 400075}",Jim Clyburn,D,ClyburnSC06,SC,member
645,"{'office': [{'id': 254082173, 'id_str': '254082173', 'screen_name': 'RepJoeWilson'}], 'campaign': [{'id': 15116570, 'id_str': '15116570', 'screen_name': 'CongJoeWilson'}], 'index': 363}",no,house,"{'bioguide': 'W000795', 'govtrack': 400433}",Joe Wilson,R,RepJoeWilson,SC,member
646,"{'office': [{'id': 254082173, 'id_str': '254082173', 'screen_name': 'RepJoeWilson'}], 'campaign': [{'id': 15116570, 'id_str': '15116570', 'screen_name': 'CongJoeWilson'}], 'index': 363}",yes,house,"{'bioguide': 'W000795', 'govtrack': 400433}",Joe Wilson,R,CongJoeWilson,SC,member
647,"{'office': [{'id': 1499993378, 'id_str': '1499993378', 'screen_name': 'RepSanfordSC'}], 'campaign': [{'id': 28423263, 'id_str': '28423263', 'screen_name': 'MarkSanford'}], 'index': 364}",no,house,"{'bioguide': 'S000051', 'govtrack': 400607}",Mark Sanford,R,RepSanfordSC,SC,member
648,"{'office': [{'id': 1499993378, 'id_str': '1499993378', 'screen_name': 'RepSanfordSC'}], 'campaign': [{'id': 28423263, 'id_str': '28423263', 'screen_name': 'MarkSanford'}], 'index': 364}",yes,house,"{'bioguide': 'S000051', 'govtrack': 400607}",Mark Sanford,R,MarkSanford,SC,member
649,"{'campaign': [{'id': 61886317, 'id_str': '61886317', 'screen_name': 'RalphNorman'}], 'office': [], 'index': 365}",yes,house,"{'bioguide': 'N000190', 'govtrack': 0}",Ralph Norman,R,RalphNorman,SC,member
650,"{'office': [{'id': 1058345042, 'id_str': '1058345042', 'screen_name': 'RepTomRice'}], 'campaign': [{'id': 720672102, 'id_str': '720672102', 'screen_name': 'TomRiceSC7'}], 'index': 366}",no,house,"{'bioguide': 'R000597', 'govtrack': 412572}",Tom Rice,R,RepTomRice,SC,member
651,"{'office': [{'id': 1058345042, 'id_str': '1058345042', 'screen_name': 'RepTomRice'}], 'campaign': [{'id': 720672102, 'id_str': '720672102', 'screen_name': 'TomRiceSC7'}], 'index': 366}",yes,house,"{'bioguide': 'R000597', 'govtrack': 412572}",Tom Rice,R,TomRiceSC7,SC,member
652,"{'office': [{'id': 237348797, 'id_str': '237348797', 'screen_name': 'TGowdySC'}], 'campaign': [{'id': 4807137388, 'id_str': '4807137388', 'screen_name': 'gowdy4congress'}], 'index': 367}",no,house,"{'bioguide': 'G000566', 'govtrack': 412473}",Trey Gowdy,R,TGowdySC,SC,member
653,"{'office': [{'id': 237348797, 'id_str': '237348797', 'screen_name': 'TGowdySC'}], 'campaign': [{'id': 4807137388, 'id_str': '4807137388', 'screen_name': 'gowdy4congress'}], 'index': 367}",yes,house,"{'bioguide': 'G000566', 'govtrack': 412473}",Trey Gowdy,R,gowdy4congress,SC,member
654,"{'office': [{'id': 235251868, 'id_str': '235251868', 'screen_name': 'RepKristiNoem'}], 'campaign': [{'id': 114388293, 'id_str': '114388293', 'screen_name': 'KristiNoem'}], 'index': 368}",no,house,"{'bioguide': 'N000184', 'govtrack': 412475}",Kristi Noem,R,RepKristiNoem,SD,member
655,"{'office': [{'id': 235251868, 'id_str': '235251868', 'screen_name': 'RepKristiNoem'}], 'campaign': [{'id': 114388293, 'id_str': '114388293', 'screen_name': 'KristiNoem'}], 'index': 368}",yes,house,"{'bioguide': 'N000184', 'govtrack': 412475}",Kristi Noem,R,KristiNoem,SD,member
656,"{'office': [{'id': 235190657, 'id_str': '235190657', 'screen_name': 'RepChuck'}], 'campaign': [{'id': 50036176, 'id_str': '50036176', 'screen_name': 'chuck4congress'}], 'index': 369}",no,house,"{'bioguide': 'F000459', 'govtrack': 412476}",Chuck Fleischmann,R,RepChuck,TN,member
657,"{'office': [{'id': 235190657, 'id_str': '235190657', 'screen_name': 'RepChuck'}], 'campaign': [{'id': 50036176, 'id_str': '50036176', 'screen_name': 'chuck4congress'}], 'index': 369}",yes,house,"{'bioguide': 'F000459', 'govtrack': 412476}",Chuck Fleischmann,R,chuck4congress,TN,member
658,"{'office': [{'id': 816012124505931800, 'id_str': '816012124505931780', 'screen_name': 'repdavidkustoff'}], 'campaign': [{'id': 317386234, 'id_str': '317386234', 'screen_name': 'DavidKustoff'}], 'index': 370}",no,house,"{'bioguide': 'K000392', 'govtrack': 412724}",David Kustoff,R,repdavidkustoff,TN,member
659,"{'office': [{'id': 816012124505931800, 'id_str': '816012124505931780', 'screen_name': 'repdavidkustoff'}], 'campaign': [{'id': 317386234, 'id_str': '317386234', 'screen_name': 'DavidKustoff'}], 'index': 370}",yes,house,"{'bioguide': 'K000392', 'govtrack': 412724}",David Kustoff,R,DavidKustoff,TN,member
660,"{'office': [{'id': 110545675, 'id_str': '110545675', 'screen_name': 'RepDianeBlack'}], 'campaign': [{'id': 3303026415, 'id_str': '3303026415', 'screen_name': 'votedianeblack'}], 'index': 371}",no,house,"{'bioguide': 'B001273', 'govtrack': 412478}",Diane Black,R,RepDianeBlack,TN,member
661,"{'office': [{'id': 110545675, 'id_str': '110545675', 'screen_name': 'RepDianeBlack'}], 'campaign': [{'id': 3303026415, 'id_str': '3303026415', 'screen_name': 'votedianeblack'}], 'index': 371}",yes,house,"{'bioguide': 'B001273', 'govtrack': 412478}",Diane Black,R,votedianeblack,TN,member
662,"{'office': [{'id': 22523087, 'id_str': '22523087', 'screen_name': 'repjimcooper'}], 'index': 372}",no,house,"{'bioguide': 'C000754', 'govtrack': 400081}",Jim Cooper,D,repjimcooper,TN,member
663,"{'office': [{'id': 1883356866, 'id_str': '1883356866', 'screen_name': 'RepJohnDuncanJr'}], 'index': 373}",no,house,"{'bioguide': 'D000533', 'govtrack': 400116}",Jimmy Duncan,R,RepJohnDuncanJr,TN,member
664,"{'office': [{'id': 278145569, 'id_str': '278145569', 'screen_name': 'MarshaBlackburn'}], 'campaign': [{'id': 63150856, 'id_str': '63150856', 'screen_name': 'VoteMarsha'}], 'index': 374}",no,house,"{'bioguide': 'B001243', 'govtrack': 400032}",Marsha Blackburn,R,MarshaBlackburn,TN,member
665,"{'office': [{'id': 278145569, 'id_str': '278145569', 'screen_name': 'MarshaBlackburn'}], 'campaign': [{'id': 63150856, 'id_str': '63150856', 'screen_name': 'VoteMarsha'}], 'index': 374}",yes,house,"{'bioguide': 'B001243', 'govtrack': 400032}",Marsha Blackburn,R,VoteMarsha,TN,member
666,"{'office': [{'id': 52503751, 'id_str': '52503751', 'screen_name': 'DrPhilRoe'}], 'index': 375}",no,house,"{'bioguide': 'R000582', 'govtrack': 412310}",Phil Roe,R,DrPhilRoe,TN,member
667,"{'office': [{'id': 235312723, 'id_str': '235312723', 'screen_name': 'DesJarlaisTN04'}], 'index': 376}",no,house,"{'bioguide': 'D000616', 'govtrack': 412477}",Scott DesJarlais,R,DesJarlaisTN04,TN,member
668,"{'office': [{'id': 162069635, 'id_str': '162069635', 'screen_name': 'RepCohen'}], 'campaign': [{'id': 34884583, 'id_str': '34884583', 'screen_name': 'ReElectCohen'}], 'index': 377}",no,house,"{'bioguide': 'C001068', 'govtrack': 412236}",Steve Cohen,D,RepCohen,TN,member
669,"{'office': [{'id': 162069635, 'id_str': '162069635', 'screen_name': 'RepCohen'}], 'campaign': [{'id': 34884583, 'id_str': '34884583', 'screen_name': 'ReElectCohen'}], 'index': 377}",yes,house,"{'bioguide': 'C001068', 'govtrack': 412236}",Steve Cohen,D,ReElectCohen,TN,member
670,"{'office': [{'id': 156333623, 'id_str': '156333623', 'screen_name': 'RepAlGreen'}, {'id': 327625079, 'id_str': '327625079', 'screen_name': 'RepAlGreenTX'}], 'index': 378}",no,house,"{'bioguide': 'G000553', 'govtrack': 400653}",Al Green,D,RepAlGreen,TX,member
671,"{'office': [{'id': 156333623, 'id_str': '156333623', 'screen_name': 'RepAlGreen'}, {'id': 327625079, 'id_str': '327625079', 'screen_name': 'RepAlGreenTX'}], 'index': 378}",no,house,"{'bioguide': 'G000553', 'govtrack': 400653}",Al Green,D,RepAlGreenTX,TX,member
672,"{'office': [{'id': 1134292500, 'id_str': '1134292500', 'screen_name': 'RepBetoORourke'}], 'campaign': [{'id': 342863309, 'id_str': '342863309', 'screen_name': 'BetoORourke'}], 'index': 379}",no,house,"{'bioguide': 'O000170', 'govtrack': 412575}",Beto O'Rourke,D,RepBetoORourke,TX,member
673,"{'office': [{'id': 1134292500, 'id_str': '1134292500', 'screen_name': 'RepBetoORourke'}], 'campaign': [{'id': 342863309, 'id_str': '342863309', 'screen_name': 'BetoORourke'}], 'index': 379}",yes,house,"{'bioguide': 'O000170', 'govtrack': 412575}",Beto O'Rourke,D,BetoORourke,TX,member
674,"{'office': [{'id': 237312687, 'id_str': '237312687', 'screen_name': 'RepBillFlores'}], 'campaign': [{'id': 97171189, 'id_str': '97171189', 'screen_name': 'Flores4Congress'}], 'index': 380}",no,house,"{'bioguide': 'F000461', 'govtrack': 412480}",Bill Flores,R,RepBillFlores,TX,member
675,"{'office': [{'id': 237312687, 'id_str': '237312687', 'screen_name': 'RepBillFlores'}], 'campaign': [{'id': 97171189, 'id_str': '97171189', 'screen_name': 'Flores4Congress'}], 'index': 380}",yes,house,"{'bioguide': 'F000461', 'govtrack': 412480}",Bill Flores,R,Flores4Congress,TX,member
676,"{'office': [{'id': 17896154, 'id_str': '17896154', 'screen_name': 'farenthold'}], 'campaign': [{'id': 92528463, 'id_str': '92528463', 'screen_name': 'Elect_Blake'}], 'index': 381}",no,house,"{'bioguide': 'F000460', 'govtrack': 412482}",Blake Farenthold,R,farenthold,TX,member
677,"{'office': [{'id': 17896154, 'id_str': '17896154', 'screen_name': 'farenthold'}], 'campaign': [{'id': 92528463, 'id_str': '92528463', 'screen_name': 'Elect_Blake'}], 'index': 381}",yes,house,"{'bioguide': 'F000460', 'govtrack': 412482}",Blake Farenthold,R,Elect_Blake,TX,member
678,"{'office': [{'id': 2929491549, 'id_str': '2929491549', 'screen_name': 'RepBrianBabin'}], 'campaign': [{'id': 2249022318, 'id_str': '2249022318', 'screen_name': 'Babin4Congress'}], 'index': 382}",no,house,"{'bioguide': 'B001291', 'govtrack': 412655}",Brian Babin,R,RepBrianBabin,TX,member
679,"{'office': [{'id': 2929491549, 'id_str': '2929491549', 'screen_name': 'RepBrianBabin'}], 'campaign': [{'id': 2249022318, 'id_str': '2249022318', 'screen_name': 'Babin4Congress'}], 'index': 382}",yes,house,"{'bioguide': 'B001291', 'govtrack': 412655}",Brian Babin,R,Babin4Congress,TX,member
680,"{'office': [{'id': 168502762, 'id_str': '168502762', 'screen_name': 'RepEBJ'}], 'index': 383}",no,house,"{'bioguide': 'J000126', 'govtrack': 400204}",Eddie Bernice Johnson,D,RepEBJ,TX,member
681,"{'office': [{'id': 1083448909, 'id_str': '1083448909', 'screen_name': 'RepFilemonVela'}], 'index': 384}",no,house,"{'bioguide': 'V000132', 'govtrack': 412580}",Filemon Vela,D,RepFilemonVela,TX,member
682,"{'office': [{'id': 111635527, 'id_str': '111635527', 'screen_name': 'RepGeneGreen'}], 'campaign': [{'id': 4615689368, 'id_str': '4615689368', 'screen_name': 'GeneGreen29'}], 'index': 385}",no,house,"{'bioguide': 'G000410', 'govtrack': 400160}",Gene Green,D,RepGeneGreen,TX,member
683,"{'office': [{'id': 111635527, 'id_str': '111635527', 'screen_name': 'RepGeneGreen'}], 'campaign': [{'id': 4615689368, 'id_str': '4615689368', 'screen_name': 'GeneGreen29'}], 'index': 385}",yes,house,"{'bioguide': 'G000410', 'govtrack': 400160}",Gene Green,D,GeneGreen29,TX,member
684,"{'office': [{'id': 210926192, 'id_str': '210926192', 'screen_name': 'RepCuellar'}], 'index': 386}",no,house,"{'bioguide': 'C001063', 'govtrack': 400657}",Henry Cuellar,D,RepCuellar,TX,member
685,"{'office': [{'id': 18566912, 'id_str': '18566912', 'screen_name': 'RepHensarling'}], 'campaign': [{'id': 837057216230355000, 'id_str': '837057216230354949', 'screen_name': 'JebHensarling'}], 'index': 387}",no,house,"{'bioguide': 'H001036', 'govtrack': 400175}",Jeb Hensarling,R,RepHensarling,TX,member
686,"{'office': [{'id': 18566912, 'id_str': '18566912', 'screen_name': 'RepHensarling'}], 'campaign': [{'id': 837057216230355000, 'id_str': '837057216230354949', 'screen_name': 'JebHensarling'}], 'index': 387}",yes,house,"{'bioguide': 'H001036', 'govtrack': 400175}",Jeb Hensarling,R,JebHensarling,TX,member
687,"{'office': [{'id': 231510077, 'id_str': '231510077', 'screen_name': 'JoaquinCastrotx'}], 'campaign': [{'id': 323440720, 'id_str': '323440720', 'screen_name': 'Castro4Congress'}], 'index': 388}",no,house,"{'bioguide': 'C001091', 'govtrack': 412576}",Joaquin Castro,D,JoaquinCastrotx,TX,member
688,"{'office': [{'id': 231510077, 'id_str': '231510077', 'screen_name': 'JoaquinCastrotx'}], 'campaign': [{'id': 323440720, 'id_str': '323440720', 'screen_name': 'Castro4Congress'}], 'index': 388}",yes,house,"{'bioguide': 'C001091', 'govtrack': 412576}",Joaquin Castro,D,Castro4Congress,TX,member
689,"{'office': [{'id': 816284664658874400, 'id_str': '816284664658874368', 'screen_name': 'RepArrington'}], 'campaign': [{'id': 3609064098, 'id_str': '3609064098', 'screen_name': 'JodeyArrington'}], 'index': 389}",no,house,"{'bioguide': 'A000375', 'govtrack': 412726}",Jodey Arrington,R,RepArrington,TX,member
